,0
1818,142.19990368
1819,1965.29948958
1820,1890.94311171
1821,840.81033644
1822,1241.87474666
1823,1361.46166467
1824,903.60055721
1825,503.59678819
1826,1331.72067539
1827,None
1828,1612.44096796
1829,1317.27179072
1830,1878.49394841
1831,1015.03758396
1832,1334.30097046
1833,1377.71602547
1834,671.89462142
1835,1893.53862565
1836,1539.73097592
1837,559.39292366
1838,1460.79309351
1839,1524.12062737
1840,1352.14390219
1841,None
1842,311.06857343
1843,1855.97316408
1844,1513.27787308
1845,809.88332288
1846,632.38426242
1847,702.93445033
1848,None
1849,266.66090755
1850,904.78556705
1851,None
1852,1777.78419927
1853,1490.82325885
1854,1490.82325885
1855,1525.92712424
1856,526.19956108
1857,1475.28905933
1858,973.03862778
1859,None
1860,998.97210913
1861,1769.74371226
1862,1906.71682515
1863,1082.71910052
1864,1715.88935963
1865,1405.07009791
1866,1360.42391893
1867,1708.21236479
1868,1818.41574547
1869,1464.52201942
1870,1353.45905563
1871,1252.13312455
1872,1836.40372727
1873,1332.75487836
1874,1420.60896411
1875,1102.07002786
1876,1588.37902837
1877,1510.57334157
1878,1155.52581418
1879,1157.72580858
1880,1321.39136178
1881,1670.24221286
1882,639.90493757
1883,1852.46795133
1884,604.38742044
1885,1510.57334157
1886,1695.10556612
1887,899.07471037
1888,788.34312476
1889,1504.99614361
1890,1093.05202224
1891,1866.43937316
1892,1866.43937316
1893,1808.80769348
1894,1134.66130724
1895,573.98248032
1896,1688.47286018
1897,1527.51952105
1898,None
1899,None
1900,502.71462403
1901,1608.92563413
1902,1146.89439663
1903,1940.20964628
1904,1904.88239648
1905,1804.83275958
1906,1874.99524017
1907,1024.32616791
1908,594.87748438
1909,1609.79866307
1910,1830.19117123
1911,142.30551422
1912,1186.03573436
1913,1843.07542555
1914,1508.23581461
1915,None
1916,1255.18359629
1917,1635.74036723
1918,730.77821755
1919,1508.68179039
1920,None
1921,None
1922,None
1923,604.2402974
1924,604.50955756
1925,None
1926,1643.59559327
1927,1939.65036543
1928,299.65068029
1929,1135.81084746
1930,140.29968466
1931,951.47129956
1932,1119.54817084
1933,956.49304266
1934,1858.62585177
1935,1834.56814429
1936,957.87076699
1937,1508.89508634
1938,576.83070114
1939,1159.86283159
1940,1461.31241793
1941,1265.07542617
1942,1561.1458124
1943,1916.2572066
1944,768.84103685
1945,846.15025645
1946,1283.90979731
1947,918.8059493
1948,1718.10349866
1949,1638.93474674
1950,419.8839613
1951,856.9409429
1952,214.35829526
1953,326.41252848
1954,1948.08800321
1955,1940.53725321
1956,1508.23728745
1957,1858.31359482
1958,306.89341493
1959,878.87766985
1960,1722.70225962
1961,1607.62654017
1962,1574.41568285
1963,1131.24083672
1964,905.77206189
1965,1463.96584058
1966,1337.82528619
1967,1979.05980608
1968,1906.71682515
1969,1698.21252359
1970,522.07842092
1971,828.75368356
1972,727.3084266
1973,791.59826782
1974,233.38644554
1975,1157.72580858
1976,669.85511218
1977,1686.89942169
1978,1806.46162281
1979,1645.12241385
1980,1858.62585177
1981,940.69806123
1982,1851.12438243
1983,1630.59410899
1984,838.46228768
1985,1672.46604329
1986,68.65880048
1987,1731.72169525
1988,584.54870615
1989,1319.11961917
1990,1796.37777473
1991,1946.56543386
1992,1427.96516703
1993,1556.64010241
1994,416.60412246
1995,587.93823554
1996,1822.26992929
1997,1595.61368216
1998,None
1999,1311.59568712
2000,668.49412483
2001,None
2002,1915.47222998
2003,1170.84209116
2004,None
2005,1595.63729867
2006,1953.47365518
2007,1858.76742179
2008,772.33569238
2009,None
2010,None
2011,None
2012,None
2013,None
2014,1726.28751259
2015,1730.78093675
2016,None
2017,1952.28209929
2018,None
2019,980.95357801
2020,1558.64510716
2021,922.8515625
2022,None
2023,None
2024,1460.31525641
2025,1098.77479765
2026,1120.05880958
2027,1082.83371449
2028,None
2029,None
2030,1945.81261728
2031,1527.81635742
2032,None
2033,None
2034,1367.36567474
2035,None
2036,None
2037,None
2038,None
2039,1592.81563967
2040,1894.07234336
2041,1153.41481048
2042,1896.39649823
2043,None
2044,None
2045,451.88490053
2046,1093.34280127
2047,None
2048,None
2049,1064.44728412
2050,1634.32058867
2051,1724.13376653
2052,1592.55139199
2053,538.35084705
2054,1266.18672625
2055,1036.73373075
2056,1108.07669149
2057,1233.20635612
2058,1325.14830621
2059,1751.59657927
2060,None
2061,1733.47350173
2062,778.5094977
2063,1774.70775408
2064,548.18733185
2065,652.7297511
2066,None
2067,1505.98194269
2068,1004.26583219
2069,1930.9745758
2070,None
2071,1951.1048243
2072,1269.15217019
2073,1669.5509001
2074,1356.74975673
2075,589.79844146
2076,None
2077,1718.34094912
2078,1491.3536633
2079,1445.84812428
2080,1892.84075354
2081,319.77139407
2082,None
2083,None
2084,None
2085,1579.82274556
2086,406.01941264
2087,1769.66692285
2088,644.17675398
2089,None
2090,408.99068688
2091,1740.20265518
2092,None
2093,None
2094,464.94377254
2095,None
2096,1688.07069218
2097,440.10830466
2098,945.49107673
2099,None
2100,1362.02732127
2101,514.0837292
2102,1948.36228518
2103,None
2104,1782.47862209
2105,427.66270091
2106,1661.00232803
2107,1856.54009778
2108,777.13678242
2109,1385.14059893
2110,1752.36689878
2111,1290.42301128
2112,1909.87091752
2113,1300.41411198
2114,1312.02104288
2115,1189.47422549
2116,1481.35932774
2117,1878.9307912
2118,None
2119,None
2120,1534.82073617
2121,None
2122,1294.44395505
2123,1052.33537835
2124,1504.68949449
2125,None
2126,1044.06230065
2127,1367.42343916
2128,1556.64010241
2129,957.29557923
2130,None
2131,1596.73517605
2132,None
2133,1247.87385281
2134,1721.01406975
2135,1639.21270071
2136,1902.41020415
2137,1584.76096256
2138,510.48156735
2139,344.82293859
2140,1294.35911091
2141,1813.46035693
2142,None
2143,None
2144,291.17162041
2145,1683.61691877
2146,1107.36788887
2147,None
2148,1443.44347747
2149,1179.6073721
2150,1624.07200596
2151,1480.4602565
2152,639.65646696
2153,1676.07150531
2154,1731.7803648
2155,None
2156,208.73864174
2157,1585.72492689
2158,None
2159,1594.97337405
2160,1539.68713049
2161,1443.60536227
2162,1491.22226128
2163,771.34504158
2164,1738.52947065
2165,1666.29563602
2166,None
2167,1503.62410542
2168,616.70213976
2169,1149.00677097
2170,None
2171,1985.56502783
2172,None
2173,None
2174,1586.29667971
2175,1260.09528121
2176,1221.12909131
2177,None
2178,None
2179,1339.55145468
2180,None
2181,None
2182,760.6694443
2183,None
2184,1379.28966095
2185,1767.03977845
2186,1983.21887695
2187,1133.06238964
2188,1836.29546611
2189,1037.06074009
2190,1735.66607466
2191,1616.38576896
2192,1652.16770589
2193,None
2194,1576.25164518
2195,1906.97382261
2196,1523.27434411
2197,1246.45894396
2198,None
2199,1617.54676185
2200,1945.44530607
2201,1920.38978984
2202,1411.6096464
2203,1513.48553409
2204,1525.10349377
2205,None
2206,None
2207,None
2208,636.73449216
2209,1196.35843433
2210,None
2211,None
2212,1896.08841842
2213,1982.67315122
2214,1335.95680844
2215,1449.14830645
2216,273.70245537
2217,998.47614769
2218,1951.96722547
2219,None
2220,227.6639968
2221,1396.27675483
2222,1654.27014091
2223,809.01916071
2224,1923.84259685
2225,1881.2605615
2226,None
2227,980.46177648
2228,1377.9833543
2229,753.6230163
2230,1993.90131148
2231,1338.09887998
2232,823.05182044
2233,None
2234,None
2235,1721.45725267
2236,1610.98137795
2237,880.47147368
2238,1914.03424419
2239,1328.4786878
2240,None
2241,827.68265498
2242,None
2243,1402.92421186
2244,1336.62954743
2245,683.94512422
2246,None
2247,408.04901292
2248,676.89332759
2249,None
2250,311.2082273
2251,None
2252,1775.81556189
2253,1478.22049069
2254,None
2255,1136.1384678
2256,1825.64476765
2257,1552.92955137
2258,1631.96301907
2259,1396.27675483
2260,1858.15612683
2261,None
2262,598.50380865
2263,None
2264,None
2265,None
2266,1727.6013064
2267,None
2268,1043.06558393
2269,606.55440596
2270,None
2271,1830.2215449
2272,1750.24192495
2273,None
2274,None
2275,1656.17812743
2276,573.47110749
2277,None
2278,None
2279,1419.2638944
2280,None
2281,None
2282,1770.97175212
2283,1565.16799947
2284,None
2285,1780.87524399
2286,1447.45664735
2287,1488.78021922
2288,None
2289,1374.11582791
2290,None
2291,None
2292,1651.02787035
2293,1039.8628692
2294,284.48136826
2295,1396.27675483
2296,511.06005607
2297,1443.32381714
2298,1234.28840978
2299,416.40302702
2300,1827.68238447
2301,1513.85443164
2302,1152.83381137
2303,1782.50851035
2304,1421.31479096
2305,1861.68519599
2306,1176.17018483
2307,1973.07349695
2308,1973.07349695
2309,1973.07349695
2310,1179.18685227
2311,1957.07189475
2312,None
2313,1172.74991195
2314,1717.12162352
2315,1540.90124615
2316,1186.69771259
2317,1280.48634987
2318,1947.5024727
2319,None
2320,1192.1310942
2321,535.11371704
2322,None
2323,528.34622943
2324,313.68928108
2325,None
2326,None
2327,1108.22543371
2328,1146.53010895
2329,None
2330,714.11484305
2331,572.36131198
2332,1076.76296378
2333,None
2334,None
2335,1655.67900499
2336,None
2337,1570.52574875
2338,None
2339,None
2340,1837.83896425
2341,1648.5629266
2342,1398.09268456
2343,992.9655151
2344,293.29826252
2345,865.26900322
2346,739.20115467
2347,None
2348,None
2349,None
2350,1007.2408863
2351,369.77793324
2352,1165.26494512
2353,None
2354,1858.19629157
2355,1691.02611591
2356,1895.72674635
2357,1569.30661637
2358,1207.4392861
2359,None
2360,653.13667576
2361,1708.75281188
2362,1140.661848
2363,1685.68394381
2364,746.94652184
2365,831.08352171
2366,468.24565255
2367,1202.14620081
2368,1713.24218246
2369,1855.64765293
2370,None
2371,364.9707523
2372,1913.28931904
2373,1753.699389
2374,1753.699389
2375,1608.80955567
2376,1050.82853385
2377,1336.80410134
2378,622.82220165
2379,1449.91687844
2380,1935.37355981
2381,1097.54524806
2382,1258.02267196
2383,1944.10856321
2384,1564.13066146
2385,698.35339531
2386,1027.59274103
2387,899.33888829
2388,None
2389,None
2390,None
2391,None
2392,1792.11348114
2393,564.21829269
2394,None
2395,979.40165302
2396,1637.68445166
2397,None
2398,1601.49113621
2399,None
2400,None
2401,1913.04118884
2402,1107.43597353
2403,602.08671704
2404,898.72243699
2405,None
2406,None
2407,820.3252414
2408,1521.46944013
2409,None
2410,1048.3339494
2411,623.68006569
2412,1583.66033968
2413,None
2414,971.28361856
2415,1097.40941734
2416,None
2417,1647.37026074
2418,None
2419,None
2420,1172.32705063
2421,1618.3829642
2422,1833.27274921
2423,1658.37440782
2424,816.41533747
2425,1945.44530607
2426,1904.31344737
2427,418.02280647
2428,349.48695817
2429,1542.3977473
2430,None
2431,1183.85539504
2432,None
2433,None
2434,1396.27675483
2435,None
2436,1455.54163249
2437,1326.18550198
2438,None
2439,None
2440,None
2441,None
2442,1915.59000488
2443,1532.46552348
2444,1006.45627721
2445,1832.5595405
2446,1189.00270466
2447,811.37027768
2448,660.05977775
2449,1634.17329586
2450,None
2451,None
2452,None
2453,1003.40082318
2454,1636.02079131
2455,None
2456,1511.4259124
2457,134.46878705
2458,980.07830728
2459,None
2460,1364.28931219
2461,None
2462,1285.059136
2463,None
2464,1181.5585227
2465,None
2466,None
2467,409.13579107
2468,966.42359481
2469,None
2470,349.49325954
2471,1024.04984422
2472,335.87666997
2473,None
2474,662.99566699
2475,954.56095652
2476,464.93308296
2477,None
2478,None
2479,1332.44302404
2480,None
2481,None
2482,None
2483,1719.99790018
2484,1719.99790018
2485,1393.0040482
2486,1816.10889011
2487,1657.56234377
2488,1836.38581734
2489,1534.30049829
2490,1913.07321534
2491,1535.37259015
2492,1092.4594667
2493,1706.62483753
2494,None
2495,1396.27675483
2496,None
2497,None
2498,1285.62222763
2499,1574.28698908
2500,None
2501,829.45506936
2502,1937.43810454
2503,1284.56263219
2504,1599.13171143
2505,777.43547294
2506,1251.84649465
2507,1690.78426251
2508,1660.58018287
2509,1748.82332403
2510,1631.55287537
2511,1970.00935641
2512,1850.23988442
2513,1526.27326331
2514,1843.35936011
2515,1600.16627525
2516,1895.55578249
2517,1799.11797128
2518,422.17739162
2519,548.18733185
2520,None
2521,662.99566699
2522,1412.00818958
2523,1604.07144272
2524,None
2525,None
2526,None
2527,None
2528,None
2529,464.70566132
2530,1385.63362981
2531,1124.01942204
2532,630.72933202
2533,1945.57472912
2534,1766.32091079
2535,None
2536,572.66339301
2537,1014.10124454
2538,1447.95075052
2539,None
2540,1276.10038788
2541,1603.16240264
2542,571.71098041
2543,1344.57784085
2544,None
2545,1608.93779809
2546,1429.05309906
2547,298.08225998
2548,None
2549,1851.86095189
2550,None
2551,1851.86095189
2552,None
2553,1091.52815582
2554,1341.59060745
2555,1472.5591265
2556,None
2557,1971.15469076
2558,1030.11784934
2559,1202.1021173
2560,None
2561,1382.5205262
2562,None
2563,1154.11104444
2564,1478.10941141
2565,537.27724881
2566,996.57841178
2567,None
2568,1396.27675483
2569,1396.27675483
2570,1396.27675483
2571,861.11053484
2572,1396.27675483
2573,1458.4829568
2574,701.0281133
2575,1026.42118294
2576,1271.09512811
2577,1920.66016755
2578,516.49522306
2579,502.17036946
2580,815.26864898
2581,874.7227813
2582,1047.67665249
2583,None
2584,733.35197298
2585,1791.86156237
2586,None
2587,889.31613595
2588,1455.88171698
2589,846.12831309
2590,None
2591,846.12831309
2592,None
2593,None
2594,None
2595,1374.25267245
2596,1830.99749959
2597,None
2598,1230.52267603
2599,1322.36205347
2600,1904.59606229
2601,1374.25267245
2602,1589.74516001
2603,740.40897573
2604,1531.57045627
2605,1737.59340318
2606,1218.39343459
2607,967.04559971
2608,None
2609,None
2610,1865.57176515
2611,1766.34397346
2612,555.58874595
2613,909.9907977
2614,1951.02311852
2615,1515.5560252
2616,1497.87538431
2617,1437.43278617
2618,1849.91913524
2619,1849.91913524
2620,1894.01285614
2621,1691.958977
2622,1380.98989617
2623,1973.07349695
2624,409.79809152
2625,None
2626,1425.42040814
2627,1425.42040814
2628,699.31132838
2629,676.8343386
2630,1788.75070209
2631,914.34109948
2632,1619.89631764
2633,1585.00665785
2634,1640.64789464
2635,1689.71460785
2636,None
2637,1527.59015849
2638,1611.91699306
2639,1781.81301293
2640,1631.95679399
2641,1033.63272594
2642,None
2643,None
2644,402.8762167
2645,1615.86690789
2646,1712.2215125
2647,1990.63221517
2648,None
2649,None
2650,None
2651,549.76309129
2652,1597.88974816
2653,1605.81012562
2654,1810.33979765
2655,1918.34713348
2656,1722.06466809
2657,903.20870288
2658,1398.01574937
2659,342.690281
2660,1015.45019305
2661,1521.58401255
2662,1396.27675483
2663,1976.29839162
2664,342.690281
2665,1921.93350947
2666,None
2667,919.12004502
2668,329.40778099
2669,919.12004502
2670,1963.47838106
2671,None
2672,1031.56475762
2673,1896.75511501
2674,1896.75511501
2675,1793.72057597
2676,1411.54584088
2677,772.59771505
2678,906.99479142
2679,1341.58369494
2680,None
2681,1764.51906029
2682,727.16842183
2683,None
2684,1526.55130199
2685,1526.27326331
2686,339.60266211
2687,1592.24930071
2688,1593.08177746
2689,None
2690,897.06531383
2691,1791.50538722
2692,494.3590202
2693,454.15166639
2694,389.85912436
2695,None
2696,1838.30252896
2697,None
2698,1945.52073686
2699,831.08337896
2700,1869.89119481
2701,1695.33325427
2702,483.56486864
2703,1605.60138829
2704,973.83773605
2705,1486.14879446
2706,1427.14505068
2707,1311.26047534
2708,818.74157014
2709,1894.07234336
2710,None
2711,877.46879603
2712,None
2713,1157.32517787
2714,1892.59325996
2715,None
2716,1082.23654405
2717,None
2718,1614.44656942
2719,None
2720,1755.47052615
2721,1689.71460785
2722,None
2723,1707.79536233
2724,None
2725,1189.53407756
2726,1215.66269017
2727,1489.74940378
2728,1557.34394244
2729,1489.74940378
2730,1009.64193064
2731,None
2732,1750.57832808
2733,None
2734,1309.2646618
2735,1097.54524806
2736,1483.2710653
2737,1347.54659715
2738,929.02438027
2739,1688.2350274
2740,1804.14249728
2741,368.94230185
2742,1520.85266958
2743,1081.09974006
2744,None
2745,1955.85437937
2746,1538.55238438
2747,1507.32589539
2748,1867.45234495
2749,1836.08586953
2750,1875.50590387
2751,782.10316563
2752,365.48440604
2753,707.54259203
2754,None
2755,None
2756,None
2757,1543.4851635
2758,1037.76197077
2759,1797.81507494
2760,811.02330818
2761,None
2762,None
2763,1294.00522112
2764,1136.16310164
2765,367.4846797
2766,1490.30658396
2767,880.47147368
2768,362.49291956
2769,None
2770,229.75087121
2771,1666.29957541
2772,1460.75113369
2773,1377.42987908
2774,None
2775,1352.91258513
2776,None
2777,1554.96465768
2778,1016.46161471
2779,None
2780,1514.78814653
2781,1403.71293229
2782,1052.17479812
2783,549.04018284
2784,1070.45343297
2785,1696.56618654
2786,1696.56618654
2787,1555.43909767
2788,None
2789,1893.95186778
2790,1006.08263753
2791,948.8698947
2792,982.37757439
2793,1529.39236642
2794,None
2795,1619.97097197
2796,616.0055296
2797,1879.16958316
2798,None
2799,1528.03122207
2800,1467.88881688
2801,1956.91087779
2802,1868.01467479
2803,None
2804,None
2805,1054.74035161
2806,1290.71549862
2807,1225.15060363
2808,1439.22160205
2809,1871.91908278
2810,None
2811,1460.07213669
2812,None
2813,None
2814,1460.19425688
2815,1864.46027595
2816,1835.88230016
2817,1014.02960081
2818,None
2819,None
2820,None
2821,1412.35309063
2822,1868.24453977
2823,1490.09310395
2824,1025.57496856
2825,386.42432134
2826,1111.56437743
2827,1443.77481163
2828,1460.49119327
2829,None
2830,None
2831,1325.48520846
2832,1293.10865611
2833,None
2834,795.59480097
2835,1768.03116672
2836,1119.57442224
2837,754.43495077
2838,None
2839,635.0227113
2840,817.37310968
2841,984.60629113
2842,1991.30228216
2843,None
2844,935.01391133
2845,1638.3315072
2846,None
2847,1044.5988774
2848,None
2849,1670.0948579
2850,1606.40293024
2851,1550.71513922
2852,None
2853,888.58037156
2854,1880.70130538
2855,724.22418583
2856,None
2857,1510.93947024
2858,1714.99648532
2859,1610.78331546
2860,984.60759507
2861,None
2862,None
2863,1572.62379463
2864,None
2865,1071.96866915
2866,1807.78691396
2867,1225.84494191
2868,443.28363388
2869,1376.76757107
2870,495.91869324
2871,None
2872,608.75632599
2873,591.58288864
2874,None
2875,None
2876,1264.55379512
2877,1947.06339148
2878,1988.84441751
2879,1449.2871931
2880,1414.79430556
2881,1558.30990513
2882,955.80888273
2883,None
2884,None
2885,None
2886,780.72072787
2887,1504.4411577
2888,1738.52947065
2889,None
2890,1788.8311637
2891,1019.65683993
2892,1670.56030719
2893,None
2894,1656.84340505
2895,1864.70228086
2896,1652.37884574
2897,1821.78261175
2898,None
2899,None
2900,1034.79711138
2901,459.81365636
2902,1971.51698397
2903,1415.51945405
2904,1440.13503324
2905,None
2906,1987.92788266
2907,1987.92788266
2908,1660.33576964
2909,None
2910,475.94137801
2911,1446.36456542
2912,1854.41458946
2913,None
2914,1781.76997123
2915,487.13895239
2916,927.667353
2917,1442.32789596
2918,238.33370812
2919,None
2920,None
2921,1642.74269657
2922,1891.11748622
2923,1963.20740476
2924,None
2925,869.05999989
2926,1438.42481826
2927,None
2928,None
2929,1320.85273396
2930,1569.76911143
2931,None
2932,None
2933,1979.6404043
2934,1763.42368025
2935,1874.06824989
2936,687.67662728
2937,1904.1691741
2938,None
2939,None
2940,832.49311038
2941,996.98850789
2942,None
2943,1585.72492689
2944,None
2945,1736.02407454
2946,1342.57157011
2947,735.74668797
2948,735.74668797
2949,None
2950,967.64788337
2951,1855.98022399
2952,1750.73069886
2953,1075.14786389
2954,1530.37561851
2955,None
2956,1201.81586028
2957,None
2958,1027.27763273
2959,903.18111341
2960,None
2961,1688.96619227
2962,250.56919939
2963,1830.10330874
2964,604.78763608
2965,None
2966,522.9938624
2967,None
2968,814.86332483
2969,171.36339189
2970,1012.64132249
2971,1339.16612301
2972,1580.16172671
2973,1298.19920469
2974,None
2975,None
2976,1724.34979532
2977,1265.55971696
2978,1626.70702255
2979,None
2980,1380.37132944
